@RELATION marco_15_09_20_22_06
@ATTRIBUTE time_interval NUMERIC
@ATTRIBUTE avg_cn0_l1 NUMERIC
@ATTRIBUTE phi01l1 NUMERIC
@ATTRIBUTE phi03l1 NUMERIC
@ATTRIBUTE phi10l1 NUMERIC
@ATTRIBUTE phi30l1 NUMERIC
@ATTRIBUTE phi60l1 NUMERIC
@ATTRIBUTE avgccd_l1 NUMERIC
@ATTRIBUTE sigmaccd_l1 NUMERIC
@ATTRIBUTE tec_45 NUMERIC
@ATTRIBUTE dtec_6045 NUMERIC
@ATTRIBUTE tec_30 NUMERIC
@ATTRIBUTE dtec_4530 NUMERIC
@ATTRIBUTE tec_15 NUMERIC
@ATTRIBUTE dtec_3015 NUMERIC
@ATTRIBUTE tec NUMERIC
@ATTRIBUTE dtec_15tow NUMERIC
@ATTRIBUTE f2nd_tec_cn0 NUMERIC
@ATTRIBUTE si_l1 NUMERIC
@ATTRIBUTE numerator_si_l1 NUMERIC
@ATTRIBUTE p_l1 NUMERIC
@ATTRIBUTE avg_cn0_l2 NUMERIC
@ATTRIBUTE avgccd_l2c_e5a NUMERIC
@ATTRIBUTE sigmaccd_l2c_e5a NUMERIC
@ATTRIBUTE si_l2c_e5a NUMERIC
@ATTRIBUTE numerator_si_l2c_e5a NUMERIC
@ATTRIBUTE avg_cn0_l5_e5b NUMERIC
@ATTRIBUTE phi01_l5_e5b NUMERIC
@ATTRIBUTE phi03_l5_e5b NUMERIC
@ATTRIBUTE phi10_l5_e5b NUMERIC
@ATTRIBUTE phi30_l5_e5b NUMERIC
@ATTRIBUTE phi60_l5_e5b NUMERIC
@ATTRIBUTE avgccd_l5_e5b NUMERIC
@ATTRIBUTE sigmaccd_l5_e5b NUMERIC
@ATTRIBUTE si_l5_e5b NUMERIC
@ATTRIBUTE numerator_si_l5_e5b NUMERIC
@ATTRIBUTE p_l5_e5b NUMERIC
@ATTRIBUTE t_l1 NUMERIC
@ATTRIBUTE t_e5b NUMERIC
@ATTRIBUTE vphi60_l1 NUMERIC
@ATTRIBUTE vphi60_l5_e5b NUMERIC
@ATTRIBUTE vtec NUMERIC
@ATTRIBUTE s4 NUMERIC
@ATTRIBUTE class        {0.0}
@DATA
3.0,46.8,0.022,0.027,0.03,0.03,0.03,-7.071,0.151,107.945,-0.081,108.06,-0.052,111.115,-0.1,113.295,-0.094,34.9,0.017,1.753,1.84,43.0,-9.461,0.239,0.031,2.817,49.5,0.017,0.02,0.023,0.023,0.023,-14.393,0.184,0.017,1.794,1.71,7.1E-5,3.5E-5,0.026406297,0.02024483,87.77752,0.071,0.0
3.0,46.8,0.026,0.031,0.034,0.035,0.035,-7.361,0.169,115.133,-0.087,113.219,-0.082,115.056,-0.1,116.246,-0.112,35.3,0.016,1.726,1.97,43.8,-9.558,0.138,0.021,1.913,49.8,0.017,0.019,0.02,0.021,0.021,-14.583,0.176,0.012,1.295,1.78,8.8E-5,3.9E-5,0.030807348,0.018484408,90.063866,0.064,0.0
3.0,47.2,0.028,0.032,0.033,0.033,0.033,-7.547,0.101,117.598,-0.12,117.827,-0.123,114.914,-0.116,114.438,-0.11,36.2,0.016,1.691,1.95,44.1,-9.707,0.197,0.025,2.366,49.4,0.017,0.019,0.02,0.02,0.02,-14.827,0.073,0.011,1.188,1.74,8.4E-5,3.7E-5,0.019580424,0.011866923,40.28901,0.076,0.0
3.0,47.8,0.023,0.025,0.028,0.028,0.028,-7.552,0.156,113.962,-0.087,114.009,-0.105,113.162,-0.093,114.504,-0.102,36.7,0.015,1.607,1.93,44.1,-9.982,0.175,0.022,2.035,49.8,0.015,0.017,0.019,0.02,0.02,-14.845,0.086,0.013,1.344,1.69,6.7E-5,3.0E-5,0.016613694,0.011866923,40.31224,0.06,0.0
3.0,47.6,0.02,0.023,0.025,0.026,0.026,-7.586,0.15,113.467,-0.107,110.23,-0.09,107.317,-0.103,108.174,-0.099,36.6,0.017,1.825,1.86,43.9,-10.153,0.187,0.021,1.936,49.9,0.016,0.018,0.019,0.02,0.02,-15.329,0.076,0.009,0.995,1.76,5.9E-5,3.4E-5,0.015427001,0.011866923,38.083706,0.067,0.0
3.0,48.1,0.024,0.028,0.031,0.031,0.031,-7.825,0.168,109.697,-0.107,114.438,-0.113,111.944,-0.1,109.078,-0.097,36.7,0.018,1.905,2.01,43.9,-10.456,0.184,0.027,2.522,49.7,0.017,0.021,0.024,0.024,0.024,-15.509,0.071,0.011,1.21,1.83,8.0E-5,4.1E-5,0.029820062,0.023086501,100.93247,0.07,0.0
3.0,48.5,0.026,0.029,0.032,0.032,0.032,-7.892,0.119,108.478,-0.099,112.924,-0.112,112.638,-0.114,110.773,-0.085,37.4,0.016,1.737,2.03,44.3,-10.576,0.178,0.026,2.362,50.5,0.017,0.02,0.022,0.022,0.022,-15.348,0.093,0.013,1.359,1.84,8.5E-5,3.7E-5,0.030782001,0.021162625,102.50089,0.07,0.0
3.0,48.5,0.023,0.029,0.032,0.032,0.032,-7.944,0.085,110.249,-0.089,110.382,-0.11,110.658,-0.099,113.895,-0.096,37.7,0.017,1.859,2.01,44.4,-10.815,0.231,0.03,2.762,50.3,0.016,0.02,0.022,0.022,0.022,-15.897,0.254,0.018,1.863,1.87,8.3E-5,4.0E-5,0.030782001,0.021162625,105.38975,0.067,0.0
3.0,48.1,0.022,0.027,0.03,0.03,0.03,-8.141,0.126,114.152,-0.115,113.552,-0.082,113.314,-0.095,110.506,-0.098,37.4,0.027,2.87,1.84,44.4,-11.087,0.24,0.026,2.403,49.7,0.017,0.02,0.023,0.024,0.024,-16.302,0.069,0.013,1.368,1.8,6.7E-5,3.9E-5,0.02766414,0.022131313,93.9675,0.126,0.0
3.0,47.8,0.024,0.028,0.029,0.029,0.029,-8.317,0.123,109.126,-0.099,110.335,-0.107,110.42,-0.113,110.23,-0.109,36.7,0.023,2.434,1.85,43.9,-11.217,0.161,0.024,2.267,50.1,0.016,0.019,0.02,0.02,0.02,-16.444,0.075,0.011,1.16,1.83,9.6E-5,3.6E-5,0.026742002,0.01844276,93.73281,0.083,0.0
3.0,48.6,0.028,0.031,0.032,0.032,0.032,-8.345,0.102,111.629,-0.103,110.868,-0.116,110.059,-0.085,109.354,-0.111,37.5,0.019,2.022,2.13,44.2,-11.457,0.17,0.023,2.118,50.4,0.015,0.017,0.019,0.019,0.019,-16.567,0.195,0.009,0.974,1.76,1.56E-4,3.3E-5,0.018067194,0.010727395,34.859093,0.079,0.0
3.0,48.8,0.023,0.026,0.028,0.028,0.028,-8.48,0.097,110.059,-0.114,105.346,-0.101,101.872,-0.084,100.701,-0.098,37.2,0.016,1.771,1.76,43.5,-11.744,0.207,0.032,2.985,50.2,0.014,0.017,0.018,0.018,0.018,-16.954,0.082,0.01,1.052,1.75,5.7E-5,3.1E-5,0.015808795,0.010162796,32.10075,0.075,0.0
3.0,48.3,0.023,0.03,0.033,0.033,0.033,-8.737,0.245,103.671,-0.087,105.204,-0.082,109.116,-0.114,110.287,-0.121,37.0,0.018,1.949,1.97,43.9,-12.075,0.166,0.026,2.405,50.2,0.016,0.019,0.021,0.021,0.021,-17.181,0.153,0.011,1.153,1.8,7.3E-5,3.4E-5,0.018631794,0.011856595,35.15651,0.076,0.0
3.0,48.1,0.021,0.026,0.029,0.029,0.029,-9.031,0.121,110.344,-0.102,109.716,-0.099,109.44,-0.096,106.546,-0.087,36.8,0.016,1.772,1.96,43.8,-12.291,0.138,0.03,2.74,50.7,0.015,0.018,0.02,0.02,0.02,-17.21,0.077,0.011,1.228,1.83,6.7E-5,3.4E-5,0.027005527,0.018624501,92.39458,0.075,0.0
3.0,48.2,0.023,0.028,0.03,0.03,0.031,-8.93,0.097,101.243,-0.087,102.795,-0.096,103.357,-0.107,102.928,-0.089,36.8,0.018,2.001,2.01,43.6,-12.346,0.232,0.029,2.609,51.0,0.015,0.019,0.02,0.02,0.02,-17.46,0.12,0.01,1.027,1.84,8.3E-5,3.4E-5,0.028867977,0.018624501,89.25712,0.082,0.0
3.0,48.6,0.023,0.027,0.03,0.03,0.03,-9.112,0.099,105.166,-0.091,104.452,-0.074,104.318,-0.092,108.031,-0.093,37.3,0.015,1.596,1.98,43.8,-12.585,0.153,0.025,2.336,51.5,0.014,0.016,0.019,0.02,0.02,-17.442,0.065,0.014,1.544,1.86,6.6E-5,3.3E-5,0.027936751,0.018624501,93.682335,0.056,0.0
3.0,48.6,0.023,0.026,0.028,0.028,0.028,-9.276,0.132,109.487,-0.09,107.45,-0.066,105.822,-0.09,107.622,-0.092,37.9,0.016,1.794,1.97,44.4,-12.742,0.195,0.017,1.581,51.9,0.015,0.017,0.019,0.019,0.019,-17.477,0.098,0.008,0.93,1.92,6.9E-5,3.3E-5,0.02674289,0.01814696,98.17518,0.085,0.0
3.0,49.1,0.022,0.026,0.03,0.031,0.031,-9.393,0.084,109.249,-0.105,109.468,-0.067,110.554,-0.079,108.621,-0.079,38.5,0.012,1.339,2.05,44.7,-12.753,0.143,0.022,2.041,51.7,0.014,0.017,0.021,0.022,0.022,-17.841,0.093,0.01,1.043,1.84,7.0E-5,2.7E-5,0.0296082,0.02101227,99.08649,0.056,0.0
3.0,49.8,0.02,0.024,0.025,0.026,0.026,-9.235,0.157,106.441,-0.071,104.861,-0.087,107.393,-0.074,107.422,-0.063,39.5,0.016,1.781,2.01,45.0,-12.841,0.146,0.02,1.89,51.3,0.015,0.018,0.02,0.02,0.02,-18.343,0.192,0.013,1.454,1.87,5.5E-5,3.3E-5,0.015142657,0.011648197,36.437675,0.079,0.0
3.0,49.1,0.021,0.024,0.026,0.026,0.026,-9.361,0.187,101.453,-0.08,102.262,-0.062,107.736,-0.065,106.822,-0.096,39.4,0.02,2.203,2.04,44.9,-12.942,0.156,0.024,2.237,51.3,0.015,0.017,0.018,0.018,0.018,-18.392,0.084,0.008,0.901,1.84,6.4E-5,2.9E-5,0.015142657,0.010483377,36.234154,0.098,0.0
3.0,48.5,0.02,0.024,0.026,0.027,0.027,-9.558,0.097,107.203,-0.086,107.803,-0.081,107.46,-0.054,105.413,-0.054,38.8,0.017,1.815,1.98,45.3,-13.072,0.154,0.019,1.843,50.6,0.015,0.018,0.019,0.02,0.02,-18.941,0.282,0.016,1.695,1.83,6.0E-5,3.2E-5,0.015725067,0.011648197,35.75622,0.078,0.0
3.0,49.0,0.023,0.031,0.033,0.033,0.033,-9.617,0.111,105.042,-0.07,106.451,-0.071,107.488,-0.088,106.774,-0.055,39.3,0.016,1.752,2.12,45.3,-13.252,0.135,0.021,2.035,50.0,0.017,0.022,0.025,0.025,0.025,-19.218,0.096,0.011,1.197,1.91,8.5E-5,4.4E-5,0.029420404,0.022288185,84.866234,0.069,0.0
3.0,48.8,0.021,0.024,0.027,0.027,0.027,-9.757,0.113,106.413,-0.048,107.146,-0.054,105.794,-0.067,107.584,-0.067,39.1,0.014,1.564,2.05,45.1,-13.475,0.154,0.017,1.62,50.2,0.016,0.018,0.019,0.019,0.019,-19.448,0.182,0.012,1.244,1.82,7.0E-5,3.6E-5,0.02407124,0.01693902,85.51003,0.063,0.0
3.0,48.8,0.022,0.025,0.027,0.027,0.027,-9.822,0.082,107.146,-0.071,105.175,-0.059,107.441,-0.064,108.659,-0.059,39.1,0.022,2.378,2.03,45.2,-13.521,0.261,0.02,1.937,49.8,0.015,0.018,0.02,0.02,0.02,-19.701,0.073,0.011,1.117,1.79,7.1E-5,3.5E-5,0.026434375,0.019581018,104.154076,0.112,0.0
3.0,49.2,0.024,0.03,0.031,0.032,0.032,-9.915,0.143,108.44,-0.053,106.375,-0.056,105.975,-0.063,104.994,-0.062,39.3,0.016,1.741,2.14,45.6,-13.891,0.189,0.023,2.214,49.8,0.018,0.022,0.024,0.025,0.025,-19.605,0.154,0.015,1.598,1.9,9.2E-5,4.9E-5,0.03132963,0.024476273,100.64103,0.075,0.0
3.0,49.1,0.024,0.03,0.031,0.031,0.031,-9.972,0.124,103.595,-0.054,107.374,-0.063,105.394,-0.065,102.291,-0.061,39.2,0.022,2.366,2.14,45.1,-13.937,0.128,0.02,1.849,49.7,0.018,0.021,0.022,0.022,0.022,-19.808,0.131,0.014,1.508,1.96,9.7E-5,5.1E-5,0.030350579,0.02153912,98.05009,0.099,0.0
3.0,48.6,0.022,0.028,0.031,0.031,0.031,-10.039,0.154,104.309,-0.065,103.538,-0.051,98.578,-0.048,99.083,-0.045,38.5,0.013,1.465,2.08,44.4,-14.131,0.226,0.028,2.583,49.8,0.016,0.02,0.021,0.021,0.021,-19.726,0.128,0.012,1.297,1.87,8.7E-5,4.1E-5,0.019703401,0.013347466,40.027473,0.057,0.0
3.0,49.0,0.021,0.025,0.027,0.028,0.028,-10.008,0.089,102.091,-0.072,101.615,-0.056,101.586,-0.067,102.462,-0.058,38.8,0.018,1.957,2.01,44.5,-14.547,0.132,0.02,1.891,50.7,0.016,0.017,0.019,0.019,0.019,-19.396,0.107,0.017,1.765,1.86,6.4E-5,3.4E-5,0.01779662,0.012076278,41.392517,0.085,0.0
3.0,49.8,0.02,0.025,0.026,0.027,0.027,-10.069,0.129,104.452,-0.061,103.985,-0.057,101.491,-0.062,100.853,-0.071,39.3,0.017,1.945,2.06,44.5,-14.687,0.153,0.019,1.738,51.1,0.015,0.018,0.019,0.02,0.02,-19.634,0.092,0.008,0.897,1.89,6.2E-5,3.5E-5,0.022760995,0.016859995,71.67104,0.103,0.0
3.0,49.9,0.02,0.023,0.025,0.025,0.025,-10.269,0.097,102.053,-0.04,101.034,-0.034,100.549,-0.053,100.806,-0.048,38.8,0.012,1.385,2.03,44.3,-14.929,0.214,0.02,1.883,51.4,0.014,0.017,0.018,0.019,0.019,-19.611,0.105,0.008,0.868,1.83,6.1E-5,2.8E-5,0.021074995,0.016016996,71.63765,0.066,0.0
3.0,49.6,0.019,0.023,0.026,0.026,0.026,-10.347,0.112,102.367,-0.066,104.128,-0.075,105.594,-0.071,104.823,-0.068,39.2,0.01,1.143,2.01,44.5,-15.053,0.122,0.022,2.098,52.0,0.014,0.016,0.018,0.018,0.018,-19.627,0.195,0.012,1.33,1.87,5.7E-5,2.9E-5,0.021917995,0.015173996,74.492325,0.047,0.0
3.0,49.7,0.018,0.021,0.023,0.024,0.024,-10.147,0.064,102.015,-0.064,100.92,-0.054,100.349,-0.081,100.882,-0.076,39.4,0.013,1.461,1.96,44.8,-15.132,0.176,0.023,2.155,51.8,0.014,0.016,0.019,0.019,0.019,-20.0,0.081,0.009,1.025,1.87,5.0E-5,3.0E-5,0.023855455,0.018885568,99.6705,0.061,0.0
3.0,49.6,0.02,0.024,0.027,0.027,0.027,-10.317,0.105,102.129,-0.048,101.215,-0.075,104.356,-0.059,101.51,-0.072,39.7,0.014,1.531,1.99,45.1,-15.169,0.17,0.019,1.83,52.2,0.014,0.016,0.018,0.018,0.018,-19.982,0.154,0.009,0.94,1.87,6.1E-5,2.7E-5,0.026837388,0.017891591,100.29096,0.058,0.0
3.0,49.0,0.021,0.026,0.029,0.03,0.03,-10.462,0.114,104.242,-0.071,105.584,-0.081,101.91,-0.068,100.948,-0.065,39.8,0.017,1.896,1.98,45.5,-15.11,0.149,0.02,1.9,52.0,0.014,0.016,0.017,0.018,0.018,-20.311,0.157,0.008,0.865,1.86,6.5E-5,2.7E-5,0.021045908,0.012627544,49.681023,0.082,0.0
3.0,49.2,0.02,0.024,0.026,0.026,0.026,-10.647,0.122,102.595,-0.047,104.223,-0.056,101.938,-0.059,99.968,-0.056,39.4,0.021,2.331,1.95,45.1,-15.329,0.15,0.018,1.684,51.5,0.014,0.016,0.018,0.018,0.019,-20.566,0.089,0.01,1.091,1.86,6.0E-5,2.7E-5,0.018239787,0.013329075,49.198723,0.116,0.0
3.0,49.3,0.022,0.026,0.027,0.027,0.027,-10.755,0.147,103.947,-0.069,105.108,-0.068,104.366,-0.057,104.747,-0.07,39.6,0.014,1.588,2.0,45.4,-15.443,0.108,0.017,1.584,51.8,0.014,0.017,0.018,0.018,0.018,-20.528,0.081,0.01,1.101,1.92,7.9E-5,3.2E-5,0.018941319,0.012627544,51.550682,0.07,0.0
3.0,49.3,0.022,0.025,0.03,0.03,0.03,-10.889,0.094,102.452,-0.052,101.938,-0.048,103.347,-0.058,106.051,-0.061,39.8,0.013,1.487,2.03,45.9,-15.534,0.165,0.026,2.511,52.3,0.014,0.017,0.019,0.02,0.02,-20.522,0.065,0.007,0.821,1.93,8.4E-5,3.3E-5,0.023584116,0.015722744,65.540764,0.061,0.0
3.0,49.2,0.022,0.025,0.028,0.028,0.028,-10.978,0.081,106.06,-0.079,107.469,-0.057,106.927,-0.072,105.232,-0.045,40.2,0.017,1.822,1.98,46.2,-15.579,0.093,0.015,1.488,52.2,0.014,0.016,0.018,0.018,0.018,-20.751,0.053,0.008,0.83,1.89,7.5E-5,2.9E-5,0.022011843,0.01415047,65.034615,0.066,0.0
3.0,49.5,0.021,0.023,0.024,0.025,0.025,-11.074,0.079,104.109,-0.065,104.204,-0.047,106.222,-0.073,104.118,-0.053,40.1,0.019,2.067,1.87,46.0,-15.647,0.114,0.017,1.607,52.2,0.014,0.016,0.018,0.018,0.018,-20.851,0.082,0.009,1.021,1.89,6.4E-5,2.8E-5,0.02499725,0.01799802,104.095085,0.098,0.0
3.0,49.7,0.021,0.024,0.027,0.028,0.028,-11.171,0.113,101.862,-0.053,103.014,-0.052,103.938,-0.053,106.346,-0.069,40.3,0.013,1.496,1.76,45.8,-15.824,0.133,0.018,1.726,52.3,0.015,0.017,0.02,0.02,0.02,-21.051,0.151,0.009,1.012,1.92,5.8E-5,3.1E-5,0.02799692,0.0199978,106.3226,0.057,0.0
3.0,50.1,0.025,0.03,0.034,0.034,0.035,-11.131,0.117,104.775,-0.059,101.872,-0.052,98.778,-0.045,102.729,-0.068,40.6,0.015,1.624,1.9,45.5,-15.861,0.146,0.019,1.815,52.2,0.015,0.018,0.021,0.021,0.021,-21.29,0.075,0.007,0.775,1.87,9.2E-5,2.8E-5,0.02683921,0.016103525,60.40827,0.06,0.0
3.0,49.9,0.025,0.028,0.031,0.031,0.031,-11.291,0.138,104.975,-0.06,102.205,-0.057,103.043,-0.048,104.204,-0.062,40.5,0.017,1.852,2.07,45.6,-16.04,0.115,0.017,1.649,52.2,0.015,0.016,0.018,0.018,0.018,-21.299,0.116,0.009,0.94,1.94,1.22E-4,3.1E-5,0.02377187,0.013803022,61.275627,0.072,0.0
3.0,50.1,0.026,0.029,0.031,0.032,0.032,-11.435,0.11,102.9,-0.051,102.243,-0.065,102.148,-0.043,103.452,-0.049,40.6,0.017,1.945,2.08,45.7,-16.065,0.136,0.016,1.498,52.1,0.014,0.017,0.018,0.019,0.019,-21.611,0.114,0.008,0.907,1.91,1.37E-4,2.9E-5,0.024538707,0.014569856,60.833424,0.08,0.0
3.0,49.9,0.02,0.023,0.026,0.026,0.026,-11.375,0.077,100.958,-0.053,100.758,-0.05,101.501,-0.052,103.052,-0.049,40.6,0.018,2.007,1.7,45.6,-16.205,0.19,0.021,2.052,52.2,0.014,0.016,0.018,0.019,0.019,-21.663,0.054,0.007,0.755,1.91,5.7E-5,3.1E-5,0.018781655,0.013725054,53.774624,0.088,0.0
3.0,50.1,0.019,0.023,0.026,0.026,0.026,-11.431,0.169,103.195,-0.042,103.861,-0.054,106.594,-0.045,103.614,-0.04,41.0,0.021,2.351,1.78,46.1,-16.359,0.107,0.017,1.661,52.1,0.013,0.016,0.018,0.018,0.018,-21.849,0.218,0.011,1.222,1.83,4.8E-5,2.5E-5,0.018781655,0.0130026825,54.067886,0.119,0.0
3.0,49.6,0.022,0.028,0.03,0.03,0.03,-11.478,0.08,104.328,-0.048,106.165,-0.052,103.795,-0.048,101.996,-0.059,40.4,0.013,1.494,2.03,46.1,-16.535,0.117,0.018,1.701,51.7,0.015,0.017,0.019,0.019,0.019,-22.179,0.078,0.008,0.84,1.89,7.4E-5,3.1E-5,0.029903803,0.018939076,101.34294,0.056,0.0
3.0,50.0,0.023,0.026,0.031,0.031,0.031,-11.591,0.093,104.347,-0.055,102.814,-0.045,101.919,-0.053,102.729,-0.052,40.7,0.015,1.684,2.09,46.1,-16.624,0.118,0.017,1.633,51.4,0.016,0.018,0.019,0.019,0.019,-22.516,0.11,0.011,1.152,1.91,8.2E-5,3.4E-5,0.030900598,0.018939076,102.07124,0.071,0.0
3.0,50.3,0.019,0.024,0.026,0.026,0.026,-11.678,0.1,103.271,-0.068,102.205,-0.05,98.112,-0.048,98.388,-0.038,41.0,0.014,1.581,2.05,45.6,-16.547,0.131,0.023,2.237,51.6,0.015,0.017,0.019,0.019,0.019,-22.415,0.081,0.01,1.041,1.93,5.5E-5,3.6E-5,0.021478131,0.015695557,67.14109,0.064,0.0
3.0,50.1,0.018,0.022,0.024,0.025,0.025,-11.705,0.115,98.311,-0.056,100.663,-0.055,100.71,-0.039,96.503,-0.057,41.0,0.015,1.643,1.98,45.8,-16.787,0.115,0.018,1.765,51.7,0.014,0.017,0.019,0.019,0.019,-22.413,0.066,0.008,0.867,1.88,5.2E-5,2.9E-5,0.020652048,0.015695557,65.854744,0.076,0.0
3.0,50.7,0.018,0.022,0.023,0.024,0.024,-11.726,0.066,101.196,-0.044,102.643,-0.063,101.501,-0.065,100.729,-0.041,41.4,0.012,1.386,2.0,45.9,-16.966,0.151,0.018,1.692,51.9,0.015,0.017,0.018,0.018,0.018,-22.549,0.091,0.007,0.814,1.93,5.1E-5,3.2E-5,0.019825967,0.014869474,68.73861,0.062,0.0
3.0,50.5,0.019,0.023,0.025,0.025,0.025,-11.73,0.072,98.454,-0.047,97.502,-0.036,97.074,-0.05,98.112,-0.061,41.4,0.012,1.39,2.03,45.7,-16.944,0.114,0.019,1.783,51.8,0.015,0.017,0.019,0.019,0.019,-22.687,0.054,0.007,0.783,1.87,5.5E-5,2.8E-5,0.016392026,0.012457939,42.180077,0.062,0.0
3.0,50.7,0.019,0.023,0.027,0.028,0.028,-11.78,0.088,100.425,-0.055,100.948,-0.058,103.281,-0.059,100.006,-0.062,41.6,0.012,1.323,2.03,46.0,-17.09,0.099,0.017,1.644,52.1,0.014,0.016,0.02,0.02,0.02,-22.73,0.044,0.009,0.967,1.87,5.2E-5,2.7E-5,0.018359069,0.01311362,42.99434,0.058,0.0
3.0,50.7,0.021,0.024,0.026,0.027,0.027,-11.86,0.08,99.035,-0.05,96.293,-0.055,94.837,-0.031,95.513,-0.041,41.1,0.013,1.471,2.1,45.4,-17.157,0.171,0.02,1.89,52.1,0.015,0.016,0.018,0.018,0.019,-22.99,0.105,0.008,0.907,1.88,6.0E-5,2.9E-5,0.026586503,0.01870902,92.60989,0.062,0.0
3.0,51.0,0.02,0.024,0.028,0.029,0.029,-12.072,0.071,98.454,-0.047,98.921,-0.059,100.52,-0.041,102.7,-0.046,41.6,0.015,1.663,2.12,46.1,-17.453,0.138,0.019,1.87,51.9,0.016,0.019,0.021,0.022,0.022,-23.15,0.076,0.009,0.976,1.97,6.3E-5,3.7E-5,0.028555872,0.021663077,99.578445,0.084,0.0
3.0,50.4,0.019,0.023,0.028,0.028,0.029,-12.084,0.081,103.481,-0.057,103.566,-0.049,102.472,-0.044,100.71,-0.046,41.3,0.012,1.349,2.05,46.2,-17.437,0.171,0.02,1.895,51.9,0.015,0.018,0.02,0.02,0.02,-23.249,0.086,0.009,0.945,1.86,5.6E-5,2.9E-5,0.025441542,0.017545892,77.51103,0.061,0.0
3.0,50.6,0.018,0.02,0.023,0.023,0.023,-12.19,0.077,98.33,-0.046,99.53,-0.053,100.606,-0.057,97.045,-0.041,41.3,0.01,1.162,2.03,45.9,-17.61,0.15,0.024,2.304,52.0,0.014,0.016,0.018,0.018,0.018,-23.288,0.076,0.007,0.78,1.91,4.8E-5,2.8E-5,0.020177776,0.015791303,74.69028,0.045,0.0
3.0,50.6,0.018,0.021,0.022,0.023,0.023,-12.225,0.086,96.817,-0.057,96.265,-0.057,96.788,-0.056,94.77,-0.042,40.8,0.014,1.543,2.04,45.5,-17.735,0.162,0.022,2.113,52.0,0.015,0.017,0.018,0.018,0.018,-23.492,0.103,0.008,0.844,1.9,5.0E-5,2.9E-5,0.013716844,0.01073492,33.707268,0.086,0.0
3.0,50.9,0.02,0.023,0.026,0.026,0.027,-12.334,0.085,95.027,-0.041,95.218,-0.044,93.19,-0.042,91.419,-0.025,40.9,0.011,1.272,2.04,45.1,-17.801,0.146,0.019,1.812,51.9,0.016,0.018,0.02,0.02,0.02,-23.582,0.12,0.01,1.069,1.88,5.2E-5,3.1E-5,0.016102381,0.011927689,32.515404,0.061,0.0
3.0,50.9,0.02,0.023,0.027,0.028,0.028,-12.461,0.152,96.845,-0.052,99.482,-0.068,100.415,-0.053,99.492,-0.039,41.3,0.015,1.678,2.03,45.9,-18.04,0.166,0.017,1.667,52.3,0.015,0.018,0.021,0.021,0.021,-23.435,0.099,0.008,0.851,1.92,5.1E-5,3.0E-5,0.016698766,0.012524074,35.386765,0.07,0.0
3.0,50.4,0.02,0.024,0.026,0.026,0.026,-12.493,0.094,98.264,-0.061,97.369,-0.047,93.58,-0.03,94.132,-0.042,40.8,0.014,1.555,2.06,45.6,-18.037,0.116,0.023,2.152,52.5,0.014,0.016,0.017,0.017,0.018,-23.491,0.027,0.007,0.736,1.91,6.7E-5,2.8E-5,0.025052506,0.017344043,87.396286,0.075,0.0
3.0,50.7,0.019,0.022,0.027,0.027,0.027,-12.563,0.078,96.988,-0.046,95.084,-0.048,95.313,-0.03,94.446,-0.041,40.9,0.014,1.542,2.03,45.7,-18.235,0.154,0.018,1.716,52.7,0.014,0.016,0.018,0.018,0.019,-23.644,0.045,0.006,0.673,1.85,5.5E-5,2.5E-5,0.026016064,0.0183076,87.68781,0.065,0.0
3.0,50.2,0.021,0.023,0.025,0.025,0.025,-12.555,0.105,97.655,-0.052,98.35,-0.04,94.446,-0.028,96.274,-0.048,41.0,0.017,1.957,1.99,45.7,-18.19,0.128,0.015,1.475,52.8,0.013,0.016,0.018,0.018,0.018,-23.782,0.052,0.008,0.857,1.87,6.1E-5,2.5E-5,0.022994462,0.016556012,81.44708,0.094,0.0
3.0,50.8,0.022,0.026,0.028,0.029,0.029,-12.625,0.085,96.95,-0.033,97.359,-0.043,98.616,-0.037,99.682,-0.032,41.8,0.01,1.117,2.06,46.1,-18.376,0.135,0.023,2.19,52.6,0.015,0.017,0.018,0.019,0.019,-23.924,0.049,0.006,0.702,1.88,6.4E-5,2.6E-5,0.026673576,0.017475791,84.33022,0.05,0.0
3.0,50.6,0.019,0.022,0.024,0.024,0.024,-12.613,0.097,98.692,-0.033,97.426,-0.036,99.749,-0.035,100.33,-0.029,41.8,0.011,1.259,2.0,46.5,-18.367,0.127,0.017,1.696,52.7,0.014,0.016,0.018,0.018,0.018,-24.02,0.085,0.006,0.689,1.87,5.5E-5,2.5E-5,0.013562112,0.010171584,32.037823,0.048,0.0
3.0,50.5,0.018,0.021,0.023,0.023,0.023,-12.672,0.076,98.806,-0.03,101.291,-0.043,100.063,-0.039,99.454,-0.043,42.2,0.01,1.173,1.96,46.6,-18.406,0.117,0.017,1.635,52.5,0.016,0.017,0.018,0.018,0.018,-24.181,0.05,0.007,0.777,1.95,4.9E-5,3.3E-5,0.012997024,0.010171584,31.758093,0.041,0.0
3.0,50.9,0.018,0.021,0.022,0.022,0.022,-12.721,0.091,97.359,-0.025,99.387,-0.034,96.217,-0.037,96.55,-0.023,42.3,0.01,1.157,2.02,46.2,-18.267,0.133,0.013,1.311,52.8,0.013,0.015,0.016,0.016,0.016,-24.185,0.109,0.007,0.736,1.86,4.9E-5,2.4E-5,0.020534998,0.014934545,84.11942,0.048,0.0
