@RELATION agosto_15_09_20_16_26
@ATTRIBUTE time_interval NUMERIC
@ATTRIBUTE avg_cn0_l1 NUMERIC
@ATTRIBUTE phi01l1 NUMERIC
@ATTRIBUTE phi03l1 NUMERIC
@ATTRIBUTE phi10l1 NUMERIC
@ATTRIBUTE phi30l1 NUMERIC
@ATTRIBUTE phi60l1 NUMERIC
@ATTRIBUTE avgccd_l1 NUMERIC
@ATTRIBUTE sigmaccd_l1 NUMERIC
@ATTRIBUTE tec_45 NUMERIC
@ATTRIBUTE dtec_6045 NUMERIC
@ATTRIBUTE tec_30 NUMERIC
@ATTRIBUTE dtec_4530 NUMERIC
@ATTRIBUTE tec_15 NUMERIC
@ATTRIBUTE dtec_3015 NUMERIC
@ATTRIBUTE tec NUMERIC
@ATTRIBUTE dtec_15tow NUMERIC
@ATTRIBUTE f2nd_tec_cn0 NUMERIC
@ATTRIBUTE si_l1 NUMERIC
@ATTRIBUTE numerator_si_l1 NUMERIC
@ATTRIBUTE p_l1 NUMERIC
@ATTRIBUTE avg_cn0_l2 NUMERIC
@ATTRIBUTE avgccd_l2c_e5a NUMERIC
@ATTRIBUTE sigmaccd_l2c_e5a NUMERIC
@ATTRIBUTE si_l2c_e5a NUMERIC
@ATTRIBUTE numerator_si_l2c_e5a NUMERIC
@ATTRIBUTE avg_cn0_l5_e5b NUMERIC
@ATTRIBUTE phi01_l5_e5b NUMERIC
@ATTRIBUTE phi03_l5_e5b NUMERIC
@ATTRIBUTE phi10_l5_e5b NUMERIC
@ATTRIBUTE phi30_l5_e5b NUMERIC
@ATTRIBUTE phi60_l5_e5b NUMERIC
@ATTRIBUTE avgccd_l5_e5b NUMERIC
@ATTRIBUTE sigmaccd_l5_e5b NUMERIC
@ATTRIBUTE si_l5_e5b NUMERIC
@ATTRIBUTE numerator_si_l5_e5b NUMERIC
@ATTRIBUTE p_l5_e5b NUMERIC
@ATTRIBUTE t_l1 NUMERIC
@ATTRIBUTE t_e5b NUMERIC
@ATTRIBUTE vphi60_l1 NUMERIC
@ATTRIBUTE vphi60_l5_e5b NUMERIC
@ATTRIBUTE vtec NUMERIC
@ATTRIBUTE s4 NUMERIC
@ATTRIBUTE class        {0.0}
@DATA
8.0,51.4,0.018,0.02,0.022,0.022,0.022,-9.247,0.054,8.893,-0.004,10.131,0.002,11.845,0.001,12.13,0.01,43.0,0.011,1.277,2.0,46.8,-22.131,0.142,0.014,1.391,53.3,0.014,0.016,0.017,0.017,0.017,-24.886,0.023,0.005,0.615,1.93,4.8E-5,2.8E-5,0.013897301,0.010738824,4.8403454,0.05,0.0
8.0,51.8,0.018,0.021,0.024,0.024,0.024,-9.273,0.073,13.244,0.006,11.997,0.006,11.93,0.01,12.044,0.008,43.1,0.011,1.281,2.04,46.5,-22.132,0.127,0.014,1.347,53.2,0.013,0.016,0.017,0.017,0.017,-24.931,0.018,0.006,0.689,1.88,5.3E-5,2.4E-5,0.02346764,0.016622912,11.515613,0.055,0.0
8.0,51.5,0.018,0.02,0.024,0.024,0.024,-9.244,0.112,11.778,0.012,13.425,0.003,12.34,0.011,10.36,0.005,43.4,0.011,1.284,1.96,46.9,-22.099,0.142,0.017,1.636,53.3,0.014,0.015,0.018,0.019,0.019,-24.85,0.051,0.006,0.697,1.87,4.1E-5,2.5E-5,0.02346764,0.018578546,9.905492,0.059,0.0
8.0,51.4,0.018,0.02,0.022,0.023,0.023,-9.277,0.079,10.569,0.015,11.416,0.005,10.34,0.01,11.321,0.008,43.5,0.011,1.269,2.0,47.1,-22.116,0.14,0.017,1.716,53.6,0.013,0.015,0.016,0.016,0.016,-24.679,0.047,0.005,0.614,1.84,4.6E-5,2.2E-5,0.02056822,0.014308327,9.053625,0.05,0.0
8.0,51.1,0.018,0.021,0.024,0.024,0.024,-9.192,0.08,11.264,0.005,10.274,0.002,10.207,0.015,8.636,0.008,43.0,0.007,0.797,2.05,46.6,-22.178,0.128,0.018,1.718,53.4,0.013,0.015,0.016,0.016,0.017,-24.647,0.038,0.007,0.779,1.85,4.7E-5,2.2E-5,0.02146249,0.015202598,6.906378,0.029,0.0
8.0,51.2,0.017,0.019,0.022,0.022,0.022,-9.3,0.083,9.474,0.008,7.456,0.005,6.675,-0.004,8.703,0.001,42.6,0.008,0.943,1.98,46.4,-22.117,0.127,0.016,1.564,53.0,0.014,0.016,0.017,0.017,0.017,-24.645,0.046,0.007,0.795,1.87,3.8E-5,2.4E-5,0.0127602825,0.0098602185,2.927819,0.036,0.0
8.0,51.2,0.018,0.02,0.023,0.023,0.023,-9.244,0.072,9.046,0.002,8.598,0.003,7.827,-0.003,9.769,-0.013,43.0,0.008,0.906,2.03,46.7,-21.969,0.134,0.014,1.354,52.6,0.014,0.016,0.017,0.017,0.017,-24.815,0.093,0.007,0.8,1.94,4.6E-5,2.9E-5,0.013340295,0.0098602185,3.2864373,0.039,0.0
8.0,51.3,0.017,0.022,0.024,0.024,0.024,-9.203,0.055,9.665,0.008,12.254,0.003,12.635,0.006,13.406,0.005,43.2,0.009,0.993,2.02,47.0,-21.939,0.093,0.013,1.291,52.3,0.014,0.017,0.019,0.019,0.019,-25.088,0.115,0.007,0.785,1.88,4.7E-5,2.8E-5,0.013920308,0.011020244,4.5099783,0.046,0.0
8.0,51.1,0.017,0.02,0.023,0.023,0.023,-9.285,0.076,14.339,0.005,12.444,0.008,14.891,0.005,13.768,0.015,43.1,0.014,1.583,1.99,46.9,-21.95,0.119,0.019,1.907,52.2,0.014,0.017,0.019,0.019,0.019,-25.311,0.023,0.006,0.71,1.83,4.1E-5,2.4E-5,0.02192605,0.018112823,12.512266,0.081,0.0
8.0,51.3,0.017,0.02,0.022,0.022,0.022,-9.217,0.125,16.033,0.01,12.387,0.004,13.444,0.011,13.844,0.006,43.2,0.008,0.907,2.0,47.1,-22.0,0.103,0.017,1.677,52.5,0.014,0.016,0.017,0.017,0.017,-25.187,0.101,0.009,1.002,1.83,4.2E-5,2.4E-5,0.020972744,0.016206212,12.581334,0.038,0.0
8.0,51.2,0.017,0.021,0.023,0.023,0.023,-9.199,0.078,14.7,0.008,12.663,0.011,13.035,0.007,11.178,0.007,43.0,0.008,0.977,2.01,47.1,-22.11,0.115,0.022,2.143,53.1,0.013,0.016,0.018,0.018,0.018,-24.865,0.095,0.008,0.92,1.91,4.2E-5,2.6E-5,0.021468408,0.016801361,9.73886,0.046,0.0
8.0,51.3,0.017,0.02,0.022,0.022,0.022,-9.233,0.065,10.731,0.001,8.836,0.006,8.532,0.009,8.836,0.002,42.5,0.009,1.021,2.09,46.5,-22.14,0.188,0.015,1.436,53.0,0.013,0.016,0.017,0.017,0.017,-24.66,0.087,0.006,0.631,1.95,4.7E-5,2.7E-5,0.020534998,0.015867954,7.6983867,0.047,0.0
8.0,51.3,0.017,0.021,0.023,0.024,0.024,-9.161,0.071,7.865,0.006,5.98,0.0,5.876,0.003,3.201,0.005,42.4,0.012,1.351,1.96,46.0,-22.081,0.193,0.02,1.944,52.9,0.013,0.016,0.019,0.019,0.019,-24.654,0.023,0.007,0.84,1.87,4.0E-5,2.4E-5,0.013562112,0.010736671,1.0221575,0.069,0.0
8.0,51.1,0.018,0.021,0.023,0.024,0.024,-9.195,0.099,4.686,-0.002,4.381,0.0,7.304,-0.0,9.903,0.002,42.0,0.01,1.121,2.04,46.2,-21.968,0.151,0.022,2.108,52.5,0.015,0.017,0.019,0.019,0.019,-24.732,0.04,0.007,0.81,1.94,5.2E-5,3.1E-5,0.013562112,0.010736671,3.1622698,0.051,0.0
8.0,50.8,0.017,0.02,0.022,0.022,0.022,-9.172,0.123,7.589,0.004,11.749,-0.007,14.491,0.015,14.301,0.009,42.2,0.01,1.161,1.96,46.7,-21.854,0.188,0.021,2.009,52.4,0.014,0.015,0.016,0.016,0.016,-24.928,0.127,0.007,0.78,1.78,4.3E-5,2.3E-5,0.020235127,0.014716457,12.098538,0.049,0.0
8.0,50.7,0.018,0.021,0.025,0.026,0.026,-9.126,0.099,13.253,0.01,13.282,0.004,13.653,0.008,14.025,0.02,42.5,0.012,1.402,1.99,46.9,-21.927,0.161,0.015,1.498,52.3,0.015,0.017,0.019,0.02,0.02,-25.145,0.048,0.007,0.748,1.92,4.7E-5,3.0E-5,0.023914242,0.01839557,11.865045,0.066,0.0
8.0,50.9,0.018,0.022,0.025,0.025,0.025,-9.186,0.072,14.186,0.016,13.311,0.013,14.063,0.012,13.273,0.013,42.5,0.009,1.033,1.95,46.9,-22.128,0.128,0.021,2.05,52.3,0.014,0.017,0.019,0.019,0.019,-25.082,0.076,0.007,0.787,1.9,4.6E-5,3.0E-5,0.024088949,0.0183076,12.3232355,0.04,0.0
8.0,50.8,0.019,0.022,0.025,0.026,0.026,-9.231,0.08,10.417,0.011,11.083,-0.001,10.312,0.005,10.588,0.011,41.8,0.012,1.375,1.98,46.5,-22.084,0.097,0.015,1.428,52.9,0.014,0.016,0.019,0.019,0.019,-24.739,0.154,0.009,0.985,1.89,6.1E-5,2.5E-5,0.025052506,0.0183076,9.830364,0.058,0.0
8.0,50.5,0.02,0.023,0.025,0.025,0.025,-9.232,0.106,8.122,-0.001,6.847,-0.001,7.875,0.004,5.666,0.004,41.4,0.011,1.269,2.02,46.0,-22.007,0.134,0.019,1.791,52.9,0.014,0.015,0.017,0.017,0.017,-24.411,0.07,0.007,0.744,1.85,7.4E-5,2.4E-5,0.014909613,0.010138537,2.0152516,0.048,0.0
8.0,50.8,0.018,0.021,0.024,0.024,0.024,-9.196,0.078,5.562,0.011,4.362,0.0,5.695,0.0,8.579,0.006,41.3,0.011,1.272,1.93,46.0,-21.835,0.126,0.017,1.609,52.5,0.014,0.016,0.018,0.018,0.018,-24.524,0.074,0.008,0.862,1.93,4.7E-5,3.1E-5,0.014313228,0.01073492,3.0513315,0.053,0.0
8.0,50.5,0.018,0.021,0.023,0.023,0.023,-9.219,0.068,9.008,0.01,10.912,0.008,11.645,0.001,13.434,0.003,41.8,0.01,1.167,1.95,46.5,-21.78,0.183,0.022,2.134,52.3,0.014,0.016,0.017,0.018,0.018,-24.742,0.025,0.006,0.719,1.93,4.9E-5,3.0E-5,0.020177776,0.015791303,10.339422,0.044,0.0
8.0,50.8,0.018,0.021,0.023,0.023,0.023,-9.202,0.066,12.311,0.015,11.987,0.008,11.845,0.023,13.101,0.013,42.3,0.01,1.122,1.99,46.5,-21.809,0.144,0.019,1.869,52.3,0.014,0.017,0.018,0.018,0.018,-24.897,0.095,0.006,0.696,1.87,4.9E-5,2.7E-5,0.020177776,0.015791303,10.08313,0.049,0.0
8.0,50.8,0.018,0.021,0.022,0.023,0.023,-9.156,0.075,11.311,0.009,12.749,0.005,13.472,0.018,13.434,0.015,42.1,0.01,1.16,1.96,46.6,-21.948,0.11,0.015,1.504,52.5,0.014,0.016,0.017,0.017,0.017,-24.825,0.117,0.007,0.795,1.94,4.9E-5,2.9E-5,0.022647763,0.016739652,13.025675,0.05,0.0
8.0,50.7,0.02,0.023,0.024,0.024,0.024,-9.129,0.08,13.082,-0.0,11.102,0.004,10.074,0.008,5.876,-0.002,41.4,0.014,1.646,1.91,46.0,-21.891,0.118,0.019,1.851,52.8,0.014,0.016,0.017,0.017,0.017,-24.524,0.087,0.007,0.739,1.89,6.3E-5,2.6E-5,0.023632446,0.016739652,5.6973996,0.076,0.0
8.0,50.8,0.019,0.023,0.025,0.026,0.026,-9.135,0.11,3.962,0.007,5.809,0.001,6.418,0.012,6.866,-0.0,41.4,0.013,1.517,1.89,45.5,-21.804,0.135,0.021,1.991,52.8,0.013,0.016,0.018,0.018,0.018,-24.401,0.073,0.008,0.921,1.92,6.0E-5,2.8E-5,0.017047707,0.011802258,2.9518144,0.065,0.0
8.0,50.6,0.017,0.019,0.021,0.021,0.021,-9.11,0.082,7.189,0.008,10.883,0.003,10.607,0.013,8.846,0.002,41.4,0.01,1.093,1.92,45.7,-21.8,0.167,0.024,2.277,52.3,0.013,0.015,0.016,0.016,0.016,-24.621,0.125,0.01,1.068,1.84,4.3E-5,2.3E-5,0.013769302,0.010490897,3.803051,0.043,0.0
8.0,50.6,0.018,0.021,0.024,0.024,0.024,-9.021,0.089,5.99,0.006,9.217,0.013,10.74,0.017,9.227,0.001,41.2,0.01,1.127,1.99,45.6,-21.693,0.199,0.022,2.096,52.0,0.014,0.017,0.018,0.019,0.019,-24.823,0.049,0.007,0.733,1.88,4.9E-5,2.9E-5,0.019825967,0.015695557,6.29661,0.044,0.0
8.0,50.6,0.017,0.02,0.022,0.023,0.023,-9.115,0.079,9.112,0.005,9.655,0.011,7.551,-0.003,10.141,0.015,41.0,0.011,1.206,1.98,46.0,-21.761,0.144,0.02,1.87,52.2,0.014,0.015,0.018,0.018,0.018,-24.614,0.087,0.008,0.894,1.86,4.4E-5,2.6E-5,0.018999884,0.014869474,6.9203334,0.051,0.0
8.0,50.3,0.019,0.022,0.024,0.024,0.024,-9.109,0.094,8.541,0.016,5.895,-0.005,5.98,0.007,4.686,0.016,40.6,0.014,1.536,1.99,45.2,-21.777,0.193,0.026,2.417,52.4,0.014,0.016,0.017,0.017,0.017,-24.526,0.03,0.006,0.64,1.91,5.3E-5,2.8E-5,0.023923043,0.01694549,4.6559963,0.063,0.0
8.0,49.9,0.019,0.021,0.023,0.023,0.023,-9.009,0.102,5.933,0.012,8.465,0.0,6.599,0.011,8.008,0.007,40.3,0.011,1.22,1.93,45.4,-21.862,0.176,0.02,1.877,52.4,0.014,0.016,0.017,0.017,0.017,-24.557,0.072,0.006,0.69,1.91,5.4E-5,2.8E-5,0.02292625,0.01694549,7.956727,0.045,0.0
8.0,50.0,0.019,0.022,0.024,0.024,0.024,-9.063,0.11,8.551,0.014,7.856,0.007,6.304,-0.002,8.608,0.011,40.1,0.01,1.167,1.89,45.4,-21.935,0.152,0.021,1.961,52.2,0.014,0.016,0.017,0.017,0.017,-24.533,0.057,0.007,0.786,1.84,4.5E-5,2.4E-5,0.01733691,0.012280312,4.491829,0.046,0.0
8.0,50.1,0.019,0.023,0.025,0.025,0.025,-9.062,0.062,9.103,0.001,8.475,0.002,10.064,0.002,10.007,0.007,40.4,0.009,0.999,2.01,45.5,-21.863,0.121,0.018,1.68,52.3,0.013,0.016,0.017,0.017,0.017,-24.394,0.045,0.007,0.753,1.87,5.8E-5,2.7E-5,0.018059282,0.012280312,5.2218556,0.036,0.0
8.0,50.1,0.019,0.023,0.024,0.024,0.024,-9.118,0.086,14.215,0.001,14.205,0.007,16.033,-0.002,12.882,0.007,40.8,0.01,1.112,1.99,46.1,-21.886,0.145,0.019,1.79,52.3,0.015,0.017,0.019,0.019,0.019,-24.441,0.052,0.007,0.739,1.92,5.3E-5,3.0E-5,0.01840403,0.014569856,7.57507,0.045,0.0
8.0,50.0,0.018,0.021,0.023,0.024,0.024,-9.014,0.106,14.167,0.008,17.271,0.012,17.947,0.003,14.558,0.017,41.1,0.016,1.816,2.01,46.2,-21.746,0.122,0.017,1.614,52.1,0.014,0.017,0.018,0.018,0.018,-24.46,0.05,0.006,0.712,1.91,5.1E-5,3.0E-5,0.01840403,0.013803022,8.5606165,0.087,0.0
8.0,50.4,0.019,0.021,0.024,0.024,0.024,-9.073,0.099,16.966,0.015,11.692,0.011,11.74,0.004,10.388,0.01,41.1,0.011,1.286,1.98,45.4,-21.68,0.169,0.019,1.813,52.2,0.014,0.016,0.018,0.018,0.018,-24.374,0.047,0.007,0.729,1.84,4.6E-5,2.5E-5,0.023997359,0.01799802,10.385714,0.05,0.0
8.0,50.1,0.019,0.023,0.024,0.024,0.024,-9.004,0.085,11.397,0.008,8.608,0.0,10.217,0.01,9.903,0.005,40.7,0.013,1.474,2.06,45.7,-21.701,0.141,0.02,1.883,52.4,0.015,0.017,0.018,0.018,0.018,-24.269,0.047,0.007,0.802,1.93,6.3E-5,3.1E-5,0.023997359,0.01799802,9.900821,0.058,0.0
8.0,49.8,0.018,0.022,0.024,0.024,0.024,-8.975,0.114,10.15,0.01,12.168,-0.0,12.368,-0.003,15.595,0.007,40.4,0.012,1.363,2.0,45.9,-21.715,0.209,0.024,2.257,52.1,0.014,0.017,0.018,0.018,0.018,-24.307,0.042,0.007,0.721,1.86,5.1E-5,2.8E-5,0.018867293,0.01415047,9.637894,0.06,0.0
8.0,49.6,0.018,0.021,0.023,0.023,0.023,-8.945,0.109,16.338,0.018,16.899,0.01,13.311,0.009,14.053,0.005,40.8,0.014,1.56,1.98,46.2,-21.693,0.15,0.017,1.65,52.1,0.014,0.016,0.017,0.017,0.017,-24.25,0.059,0.008,0.835,1.88,5.4E-5,2.7E-5,0.018081157,0.013364334,8.684919,0.076,0.0
8.0,50.0,0.018,0.022,0.024,0.024,0.024,-9.058,0.101,14.253,0.005,12.701,0.011,15.015,0.011,13.415,0.004,40.7,0.012,1.334,1.92,45.7,-21.528,0.123,0.018,1.68,52.3,0.014,0.016,0.018,0.018,0.018,-24.115,0.076,0.007,0.737,1.81,4.4E-5,2.5E-5,0.016836727,0.012627544,6.6021214,0.066,0.0
8.0,49.8,0.02,0.022,0.024,0.025,0.025,-8.97,0.094,12.292,0.012,11.978,0.013,13.444,0.008,14.244,0.014,40.5,0.015,1.681,1.94,45.8,-21.566,0.116,0.017,1.615,52.2,0.014,0.016,0.018,0.018,0.018,-24.036,0.09,0.008,0.926,1.87,5.3E-5,2.7E-5,0.017538257,0.012627544,7.0101094,0.065,0.0
8.0,49.5,0.019,0.022,0.025,0.025,0.025,-8.943,0.125,11.692,-0.002,13.939,0.007,9.855,-0.002,9.103,0.02,40.1,0.018,1.958,1.95,45.6,-21.502,0.13,0.018,1.711,51.8,0.014,0.015,0.017,0.017,0.017,-24.31,0.06,0.008,0.86,1.87,5.9E-5,2.8E-5,0.024849433,0.016897615,8.993681,0.099,0.0
8.0,49.4,0.02,0.023,0.025,0.026,0.026,-8.95,0.101,11.464,0.003,8.018,0.011,5.942,0.007,5.98,0.008,39.8,0.013,1.423,2.04,44.9,-21.515,0.2,0.024,2.294,51.8,0.014,0.017,0.018,0.018,0.018,-24.279,0.12,0.008,0.892,1.86,6.5E-5,2.8E-5,0.025843412,0.017891591,5.908186,0.06,0.0
8.0,49.4,0.02,0.024,0.026,0.026,0.026,-8.898,0.076,4.686,-0.002,5.733,0.003,8.37,0.008,8.237,0.007,39.9,0.013,1.435,2.09,44.9,-21.509,0.146,0.023,2.137,51.8,0.015,0.017,0.018,0.018,0.018,-24.28,0.083,0.008,0.902,1.95,7.4E-5,3.6E-5,0.021917995,0.015173996,5.8536134,0.054,0.0
8.0,49.3,0.018,0.021,0.023,0.023,0.023,-8.94,0.097,9.979,0.003,12.197,0.01,12.482,-0.006,10.931,0.002,39.7,0.014,1.552,1.95,45.3,-21.646,0.178,0.018,1.709,51.9,0.014,0.015,0.017,0.017,0.017,-24.116,0.041,0.008,0.875,1.82,5.3E-5,2.5E-5,0.019388996,0.014330997,7.7681003,0.071,0.0
8.0,49.5,0.017,0.021,0.024,0.024,0.025,-9.006,0.099,14.072,0.003,16.071,0.017,16.309,0.018,13.387,0.013,39.8,0.011,1.199,1.92,45.9,-21.663,0.16,0.016,1.563,51.6,0.013,0.016,0.019,0.019,0.019,-24.18,0.095,0.01,1.046,1.85,4.6E-5,2.8E-5,0.01588984,0.012076278,5.4080696,0.048,0.0
8.0,49.0,0.018,0.021,0.022,0.023,0.023,-8.924,0.114,12.873,0.002,9.484,0.008,11.054,0.001,10.959,0.007,39.4,0.013,1.394,1.9,45.4,-21.542,0.154,0.019,1.769,51.1,0.015,0.017,0.018,0.018,0.018,-24.424,0.093,0.009,0.965,1.82,4.5E-5,2.7E-5,0.014618653,0.011440684,4.427208,0.055,0.0
8.0,49.1,0.019,0.022,0.024,0.025,0.025,-8.905,0.093,8.627,0.007,9.398,0.006,6.58,-0.004,3.363,-0.008,39.0,0.01,1.055,1.99,44.7,-21.495,0.173,0.023,2.149,51.6,0.014,0.017,0.019,0.019,0.019,-24.113,0.108,0.008,0.893,1.89,5.6E-5,3.1E-5,0.024476273,0.018601967,3.2235723,0.043,0.0
8.0,49.2,0.02,0.022,0.025,0.025,0.025,-8.93,0.077,5.543,0.013,6.371,0.009,8.351,0.018,11.121,0.017,38.9,0.011,1.186,1.99,44.8,-21.511,0.211,0.028,2.621,51.8,0.015,0.016,0.018,0.018,0.018,-23.97,0.087,0.01,1.064,1.87,5.4E-5,2.9E-5,0.024476273,0.017622916,10.659931,0.044,0.0
8.0,48.9,0.019,0.024,0.026,0.026,0.026,-8.962,0.088,12.092,0.004,13.958,0.018,16.29,0.008,14.082,0.001,39.0,0.014,1.498,1.99,45.5,-21.676,0.171,0.024,2.232,51.2,0.015,0.018,0.019,0.019,0.019,-24.319,0.086,0.009,1.003,1.86,5.8E-5,3.1E-5,0.023179714,0.01693902,11.192671,0.061,0.0
8.0,48.7,0.02,0.023,0.025,0.026,0.026,-8.918,0.129,14.662,0.002,14.424,0.007,15.833,0.003,15.852,-0.003,38.7,0.018,2.024,1.94,45.3,-21.651,0.138,0.021,1.956,51.3,0.015,0.017,0.019,0.02,0.02,-24.403,0.043,0.008,0.904,1.87,5.7E-5,3.2E-5,0.023179714,0.017830547,12.599504,0.112,0.0
8.0,48.9,0.019,0.022,0.026,0.026,0.026,-8.992,0.113,13.177,0.014,9.084,-0.0,6.123,0.009,5.819,-0.004,38.3,0.013,1.456,1.93,44.2,-21.608,0.208,0.03,2.805,51.3,0.014,0.017,0.019,0.02,0.02,-24.144,0.122,0.008,0.895,1.82,5.5E-5,2.7E-5,0.015142657,0.011648197,1.9738119,0.068,0.0
8.0,48.9,0.019,0.022,0.025,0.025,0.025,-8.955,0.085,6.628,0.019,8.256,0.018,7.58,-0.002,8.046,-0.001,37.9,0.014,1.525,1.9,44.3,-21.562,0.153,0.019,1.782,51.5,0.014,0.017,0.018,0.018,0.018,-23.802,0.073,0.007,0.809,1.88,5.3E-5,3.0E-5,0.014560247,0.010483377,2.729213,0.072,0.0
8.0,48.6,0.018,0.022,0.025,0.025,0.025,-8.854,0.078,7.228,0.008,12.739,0.012,14.424,0.017,11.188,0.012,38.2,0.017,1.921,1.93,44.3,-21.485,0.197,0.025,2.361,51.1,0.014,0.017,0.019,0.019,0.019,-23.934,0.071,0.01,1.039,1.83,5.8E-5,3.0E-5,0.023877582,0.01814696,10.205941,0.09,0.0
8.0,48.6,0.019,0.022,0.024,0.024,0.024,-8.869,0.087,12.568,0.004,11.683,0.009,9.141,-0.004,12.654,0.015,38.1,0.012,1.336,1.94,44.5,-21.5,0.154,0.021,1.933,50.9,0.014,0.016,0.017,0.018,0.018,-24.05,0.044,0.009,0.998,1.83,5.9E-5,2.9E-5,0.022922477,0.017191857,11.54326,0.047,0.0
8.0,48.2,0.019,0.022,0.024,0.024,0.024,-8.801,0.126,11.883,0.027,13.082,0.006,11.959,0.013,10.083,0.02,38.0,0.015,1.642,1.91,44.5,-21.513,0.173,0.027,2.493,50.6,0.015,0.017,0.018,0.019,0.019,-24.125,0.069,0.009,0.998,1.84,5.5E-5,3.3E-5,0.022349402,0.017693276,8.743777,0.074,0.0
8.0,48.0,0.019,0.022,0.023,0.024,0.024,-8.733,0.086,8.256,0.001,4.933,-0.0,4.315,0.004,9.665,0.028,37.3,0.014,1.498,1.87,44.0,-21.264,0.182,0.025,2.276,50.4,0.015,0.017,0.018,0.018,0.018,-24.152,0.045,0.01,1.027,1.81,5.3E-5,3.2E-5,0.022349402,0.01676205,8.381296,0.065,0.0
8.0,48.0,0.021,0.024,0.025,0.026,0.026,-8.772,0.105,9.484,0.023,7.675,0.007,6.847,-0.018,6.599,0.013,37.2,0.015,1.618,1.93,44.0,-21.36,0.172,0.028,2.623,50.3,0.016,0.018,0.019,0.019,0.019,-24.2,0.034,0.008,0.841,1.81,5.9E-5,3.3E-5,0.014679595,0.010727395,2.1035826,0.076,0.0
8.0,48.3,0.02,0.024,0.026,0.027,0.027,-8.789,0.125,11.588,0.023,12.435,-0.005,10.617,0.005,12.682,0.007,37.3,0.017,1.814,1.96,44.5,-21.496,0.2,0.027,2.482,50.2,0.015,0.018,0.019,0.02,0.02,-24.25,0.086,0.01,1.109,1.78,6.0E-5,3.1E-5,0.015244194,0.011291996,4.0426784,0.092,0.0
8.0,48.4,0.021,0.023,0.026,0.026,0.026,-8.846,0.105,11.264,0.005,10.131,0.002,9.922,0.002,9.788,0.009,37.3,0.011,1.247,1.99,43.9,-21.256,0.157,0.023,2.121,50.2,0.016,0.018,0.02,0.02,0.02,-24.254,0.074,0.01,1.099,1.83,5.9E-5,3.5E-5,0.023975588,0.01844276,8.323113,0.049,0.0
8.0,48.2,0.02,0.023,0.026,0.026,0.026,-8.86,0.09,11.597,-0.001,11.597,0.0,14.329,0.012,15.824,0.027,37.5,0.014,1.523,1.96,44.3,-21.125,0.162,0.032,2.963,50.5,0.015,0.018,0.02,0.02,0.02,-23.937,0.17,0.012,1.266,1.86,6.2E-5,3.7E-5,0.023975588,0.01844276,13.455756,0.067,0.0
8.0,48.4,0.018,0.021,0.023,0.023,0.023,-8.794,0.124,15.9,0.026,13.187,0.004,12.797,-0.007,10.274,0.001,37.1,0.019,2.029,1.89,44.1,-21.316,0.199,0.025,2.277,50.1,0.015,0.017,0.019,0.019,0.019,-24.119,0.028,0.009,0.946,1.78,5.0E-5,3.2E-5,0.022124562,0.018276813,9.506777,0.105,0.0
8.0,48.0,0.021,0.024,0.026,0.026,0.026,-8.657,0.085,11.464,0.014,10.74,0.001,7.942,-0.004,12.482,0.002,36.9,0.012,1.29,1.94,44.0,-21.274,0.163,0.021,1.947,50.5,0.015,0.017,0.018,0.018,0.018,-23.964,0.135,0.011,1.134,1.78,6.5E-5,2.9E-5,0.025010375,0.017314874,11.549891,0.055,0.0
8.0,47.7,0.02,0.022,0.024,0.024,0.024,-8.714,0.142,11.53,0.016,10.617,-0.005,11.102,-0.0,11.292,0.001,36.6,0.017,1.788,1.81,44.0,-21.4,0.166,0.022,2.039,50.8,0.015,0.017,0.018,0.019,0.019,-23.676,0.093,0.008,0.856,1.83,5.2E-5,3.2E-5,0.014240309,0.011273577,3.975458,0.088,0.0
8.0,47.8,0.02,0.024,0.027,0.027,0.027,-8.78,0.119,10.769,-0.002,11.302,-0.007,11.883,0.017,14.862,0.006,36.8,0.015,1.574,1.93,44.3,-21.042,0.158,0.031,2.915,50.3,0.016,0.018,0.02,0.021,0.021,-23.849,0.136,0.013,1.345,1.84,7.1E-5,3.9E-5,0.016020348,0.01246027,5.2323112,0.066,0.0
8.0,47.8,0.021,0.025,0.027,0.027,0.027,-8.679,0.108,16.804,0.022,13.12,0.002,9.665,-0.006,9.998,0.015,36.4,0.013,1.458,1.89,44.0,-21.308,0.181,0.032,2.977,49.6,0.016,0.018,0.019,0.019,0.019,-24.135,0.25,0.015,1.603,1.76,7.0E-5,3.3E-5,0.02376567,0.016723989,7.746146,0.063,0.0
8.0,47.3,0.021,0.024,0.027,0.027,0.027,-8.727,0.131,9.484,0.01,3.448,-0.001,2.839,-0.018,3.639,-0.01,35.5,0.018,1.976,1.85,42.8,-21.407,0.248,0.032,2.902,49.8,0.016,0.018,0.02,0.02,0.02,-24.228,0.117,0.014,1.457,1.76,6.6E-5,3.3E-5,0.02376567,0.017604198,2.8193865,0.088,0.0
8.0,47.3,0.022,0.026,0.027,0.027,0.027,-8.675,0.129,5.152,0.016,4.257,-0.015,5.847,-0.02,12.216,0.002,35.6,0.021,2.251,1.86,43.0,-21.243,0.219,0.034,3.087,50.4,0.015,0.017,0.018,0.018,0.018,-23.702,0.143,0.011,1.192,1.76,7.3E-5,2.9E-5,0.026557982,0.01770532,11.819296,0.123,0.0
