@RELATION jan-norm_17_05_17_00_52
@ATTRIBUTE Id NUMERIC
@ATTRIBUTE avg_cn0_l1 NUMERIC
@ATTRIBUTE phi01l1 NUMERIC
@ATTRIBUTE phi03l1 NUMERIC
@ATTRIBUTE phi10l1 NUMERIC
@ATTRIBUTE phi30l1 NUMERIC
@ATTRIBUTE phi60l1 NUMERIC
@ATTRIBUTE avgccd_l1 NUMERIC
@ATTRIBUTE sigmaccd_l1 NUMERIC
@ATTRIBUTE tec_45 NUMERIC
@ATTRIBUTE dtec_6045 NUMERIC
@ATTRIBUTE tec_30 NUMERIC
@ATTRIBUTE dtec_4530 NUMERIC
@ATTRIBUTE tec_15 NUMERIC
@ATTRIBUTE dtec_3015 NUMERIC
@ATTRIBUTE tec NUMERIC
@ATTRIBUTE dtec_15tow NUMERIC
@ATTRIBUTE f2nd_tec_cn0 NUMERIC
@ATTRIBUTE si_l1 NUMERIC
@ATTRIBUTE numerator_si_l1 NUMERIC
@ATTRIBUTE p_l1 NUMERIC
@ATTRIBUTE avg_cn0_l2 NUMERIC
@ATTRIBUTE avgccd_l2c_e5a NUMERIC
@ATTRIBUTE sigmaccd_l2c_e5a NUMERIC
@ATTRIBUTE si_l2c_e5a NUMERIC
@ATTRIBUTE numerator_si_l2c_e5a NUMERIC
@ATTRIBUTE avg_cn0_l5_e5b NUMERIC
@ATTRIBUTE phi01_l5_e5b NUMERIC
@ATTRIBUTE phi03_l5_e5b NUMERIC
@ATTRIBUTE phi10_l5_e5b NUMERIC
@ATTRIBUTE phi30_l5_e5b NUMERIC
@ATTRIBUTE phi60_l5_e5b NUMERIC
@ATTRIBUTE avgccd_l5_e5b NUMERIC
@ATTRIBUTE sigmaccd_l5_e5b NUMERIC
@ATTRIBUTE si_l5_e5b NUMERIC
@ATTRIBUTE numerator_si_l5_e5b NUMERIC
@ATTRIBUTE p_l5_e5b NUMERIC
@ATTRIBUTE t_l1 NUMERIC
@ATTRIBUTE t_e5b NUMERIC
@ATTRIBUTE vphi60_l1 NUMERIC
@ATTRIBUTE vphi60_l5_e5b NUMERIC
@ATTRIBUTE vtec NUMERIC
@ATTRIBUTE s4 NUMERIC
@ATTRIBUTE class        {0.0}
@DATA
1.0,-0.07733284,-0.36715862,-0.31206235,-0.29837102,-0.29997134,-0.30035192,-1.3575245,-0.2907521,-0.14010215,0.07544609,-0.12267052,-0.015477739,-0.14212848,-6.2313786E-4,-0.25176853,-0.0084721465,-0.025393603,-0.3574572,-0.36299515,-0.862493,NaN,NaN,NaN,NaN,NaN,-0.035974942,NaN,NaN,NaN,NaN,NaN,-1.4571288,-0.06901647,-0.25176784,-0.25555837,NaN,-0.2738509,NaN,-0.29610935,NaN,-0.22770445,-0.32354134,0.0
1.0,0.027371613,-0.36715862,-0.33784187,-0.29837102,-0.29997134,-0.30035192,-1.3680626,-0.40925705,-0.33617547,0.08754981,-0.35010836,-0.020441784,-0.45102948,-6.2313786E-4,-0.4147447,-0.012368994,-0.10758767,-0.4052675,-0.4319712,-0.80731225,NaN,NaN,NaN,NaN,NaN,-0.009910314,NaN,NaN,NaN,NaN,NaN,-1.4660369,-0.2965887,-0.3044445,-0.33090118,NaN,-0.2895368,NaN,-0.19418737,NaN,0.48085558,-0.5131569,0.0
1.0,-0.16109592,-0.36715862,-0.36362138,-0.35652483,-0.33726388,-0.33696193,-1.3454676,-0.024116041,-0.4159997,0.022996679,-0.30801457,-0.014841324,-0.24154231,0.008357568,-0.17338166,-0.004575299,-0.060619697,-0.21402606,-0.17895994,-1.524662,NaN,NaN,NaN,NaN,NaN,0.01615332,NaN,NaN,NaN,NaN,NaN,-1.4663053,-0.121331945,-0.26932672,-0.29116246,NaN,-0.3052227,NaN,-0.23767951,NaN,0.70550865,-0.070720576,0.0
1.0,-0.056391466,-0.45209295,-0.3894009,-0.33714023,-0.33726388,-0.33696193,-1.3558155,-0.3796308,-0.18964429,0.13596466,-0.17582284,-0.017132422,-0.2953825,8.736466E-4,-0.30149916,-0.010225728,-0.03713548,-0.333552,-0.34010226,-1.028035,NaN,NaN,NaN,NaN,NaN,-0.088103205,NaN,NaN,NaN,NaN,NaN,-1.4643198,0.13762955,-0.19909121,-0.19652455,NaN,-0.295419,NaN,-0.39548734,NaN,-0.73846656,-0.29983935,0.0
1.0,-0.056391466,-0.40962577,-0.31206235,-0.29837102,-0.29997134,-0.2820469,-1.3622713,-0.4759161,-0.2229979,0.091584384,-0.32146558,-0.015605023,-0.2857022,-0.0058618826,-0.20033292,-0.008082462,-0.060619697,-0.23793125,-0.20155552,-0.9728544,NaN,NaN,NaN,NaN,NaN,-0.088103205,NaN,NaN,NaN,NaN,NaN,-1.470813,-0.2965887,-0.2868856,-0.30494466,NaN,-0.28169385,NaN,-0.34845778,NaN,-0.6895319,0.024087159,0.0
1.0,-0.07733284,-0.40962577,-0.36362138,-0.31775564,-0.3186176,-0.31865692,-1.3658792,-0.3722243,-0.30488187,0.14403379,-0.25004002,-0.014459474,-0.22428453,0.006860783,-0.13609263,-0.0034062448,-0.025393603,-0.333552,-0.32672325,-1.1935772,NaN,NaN,NaN,NaN,NaN,-0.062038578,NaN,NaN,NaN,NaN,NaN,-1.478487,-0.21549976,-0.25176784,-0.2739347,NaN,-0.30326197,NaN,-0.3488575,NaN,-0.4290302,-0.20503163,0.0
1.0,-0.22391842,-0.36715862,-0.33784187,-0.29837102,-0.29997134,-0.30035192,-1.3505939,-0.58701444,-0.16554165,0.20051779,-0.028439598,-0.012677509,-0.0278858,0.01846086,-0.018675735,0.0010751294,0.033316705,-0.4052675,-0.4319712,-0.9728544,NaN,NaN,NaN,NaN,NaN,-0.009910314,NaN,NaN,NaN,NaN,NaN,-1.4635149,-0.2965887,-0.2868856,-0.30953875,NaN,-0.27189013,NaN,-0.3320346,NaN,-0.36362454,-0.46575302,0.0
1.0,-0.20297787,-0.36715862,-0.31206235,-0.27898645,-0.2813251,-0.2637419,-1.3580942,-0.26112592,-0.036897864,0.30138206,0.036097135,-0.0074588987,0.0045631975,0.022577018,-0.05806857,0.003997765,-0.060619697,-0.42917275,-0.46259418,-1.0832157,NaN,NaN,NaN,NaN,NaN,-0.16629511,NaN,NaN,NaN,NaN,NaN,-1.4683982,-0.30182025,-0.3044445,-0.33480614,NaN,-0.28365457,NaN,-0.14829886,NaN,0.8348055,-0.5684614,0.0
1.0,-0.14015535,-0.45209295,-0.33784187,-0.25960186,-0.26267883,-0.24543689,-1.3612268,0.012916714,-0.117733896,0.36996976,-0.07919892,-0.008477164,-0.06827493,0.029312545,-0.07772873,0.00438745,-0.09584579,-0.30964682,-0.31037122,-0.91767365,NaN,NaN,NaN,NaN,NaN,-0.11416684,NaN,NaN,NaN,NaN,NaN,-1.4626561,-0.16056852,-0.26932672,-0.29162186,NaN,-0.29149753,NaN,-0.1264729,NaN,0.81637186,-0.1813297,0.0
1.0,-0.1820373,-0.40962577,-0.28628284,-0.25960186,-0.24403256,-0.24543689,-1.3525876,-0.15002756,0.037759013,0.5434563,0.2884069,1.7809252E-4,0.34036627,0.058874037,0.2834453,0.016272835,0.009832941,-0.333552,-0.33058828,-1.1383965,NaN,NaN,NaN,NaN,NaN,-0.035974942,NaN,NaN,NaN,NaN,NaN,-1.4413517,-0.15795276,-0.2868856,-0.30540407,NaN,-0.29345828,NaN,-0.27372846,NaN,-0.13548145,-0.21293224,0.0
1.0,-0.22391842,-0.36715862,-0.28628284,-0.24021727,-0.24403256,-0.24543689,-1.3536321,-0.031522613,0.15126191,0.6765971,0.18279132,0.0011963582,0.050463527,0.05588047,0.11321432,0.012960515,-0.13107188,-0.28574163,-0.2880729,-0.69695085,NaN,NaN,NaN,NaN,NaN,-0.16629511,NaN,NaN,NaN,NaN,NaN,-1.4380245,-0.31489912,-0.23420897,-0.23442566,NaN,-0.26600793,NaN,-0.27372846,NaN,-0.23317797,-0.11812451,0.0
1.0,-0.09827341,4.9837046,5.9007998,5.7690067,6.1889296,7.332836,-1.4033791,3.3162413,-0.0062907347,0.3336586,0.15034176,-0.16681746,-0.15180877,-0.9398553,-0.44064406,-0.3233374,-0.23675062,2.2721133,2.8690672,5.759197,NaN,NaN,NaN,NaN,NaN,-0.37480718,NaN,NaN,NaN,NaN,NaN,-1.5005964,2.8841908,5.156366,5.8127522,NaN,3.3515537,NaN,6.0514894,NaN,-0.85293514,1.6121174,0.0
1.0,-0.32862288,7.319399,10.3864355,10.925309,11.055606,10.920617,-1.6390135,3.2273629,-0.33306783,-11.725675,-0.33770847,-0.33890432,-0.6260373,-0.002494118,-0.5483757,-0.12128588,-0.29546094,3.156605,3.8852742,5.26257,NaN,NaN,NaN,NaN,NaN,-0.37480718,NaN,NaN,NaN,NaN,NaN,-1.7388097,1.9425126,6.4206047,7.229105,NaN,6.4044223,NaN,9.070579,NaN,-0.9032463,3.3581605,0.0
1.0,-0.37050483,5.2385077,5.8492403,6.486237,6.5245624,6.875211,-1.7346153,1.264625,-0.63545334,-2.6559584,-0.42019233,-0.22956806,-0.70300883,-0.13495952,-0.76594347,-0.027371857,-0.2250083,4.208433,4.93032,4.821124,NaN,NaN,NaN,NaN,NaN,-0.035974942,NaN,NaN,NaN,NaN,NaN,-1.8127582,1.0008345,3.4882724,4.3587284,NaN,4.780931,NaN,5.6664014,NaN,-1.0048512,3.0026317,0.0
1.0,-0.34956425,2.6904774,3.7095413,3.4428558,3.5225134,3.4704795,-1.7236974,2.4941132,-0.892777,0.32962406,-1.2703013,0.23527014,-1.114043,0.32268226,-0.9282305,0.07238744,-0.31894493,2.248208,2.8241732,3.331244,NaN,NaN,NaN,NaN,NaN,-0.6615111,NaN,NaN,NaN,NaN,NaN,-1.8306283,1.0557656,3.5233903,4.2176905,NaN,1.2417996,NaN,4.2768717,NaN,-0.0044509955,2.9868302,0.0
1.0,-0.4542687,2.308273,2.833038,3.5591633,3.4479284,3.4521744,-1.5943929,2.116379,-0.7610256,4.727306,-0.61590564,0.18346588,-0.3744206,0.47797364,-0.15818316,-0.019383319,-0.34242913,1.6744835,2.1311424,2.3379903,NaN,NaN,NaN,NaN,NaN,-0.5051274,NaN,NaN,NaN,NaN,NaN,-1.7129437,1.673088,1.3285309,1.806032,NaN,1.088862,NaN,4.2551622,NaN,0.7098558,1.7227265,0.0
1.0,-0.49615064,4.8563027,5.8492403,5.8659296,5.778712,5.703691,-1.6145198,1.9089955,0.06493319,-5.9723754,0.055095676,-0.14416105,0.028020943,-0.1570371,0.0075498987,-0.18383028,-0.2719767,2.0569665,2.631516,3.8830512,NaN,NaN,NaN,NaN,NaN,-0.4529991,NaN,NaN,NaN,NaN,NaN,-1.7212082,0.76541495,3.6287436,4.362174,NaN,3.2770455,NaN,5.721534,NaN,-0.008389181,2.7182083,0.0
1.0,-0.64273626,6.3851213,7.318673,8.037004,7.88574,7.973511,-1.730628,3.2199564,-0.4634463,4.17457,-0.6404152,71.604866,-0.37648717,-0.30409613,-0.1702622,-0.06945781,-0.44810763,7.9854527,7.980428,0.020398881,NaN,NaN,NaN,NaN,NaN,-0.5572556,NaN,NaN,NaN,NaN,NaN,-1.7833507,2.0366802,4.0677156,4.7910304,NaN,9.178866,NaN,7.9941506,NaN,-0.12594686,3.6741867,0.0
1.0,-0.5170912,4.2192955,5.101635,5.2650075,5.2752624,5.2643704,-1.7547419,2.0571265,-0.53293556,-0.7355026,-0.5475619,0.07362049,-0.47934565,-0.34600607,-0.76732194,-0.085824564,-0.50681794,3.1087945,3.7291863,4.2141366,NaN,NaN,NaN,NaN,NaN,-0.84395957,NaN,NaN,NaN,NaN,NaN,-1.8963667,0.39135948,6.403045,6.7350125,NaN,2.7103922,NaN,3.83133,NaN,-1.2139727,3.3818626,0.0
1.0,-0.70555955,4.2192955,4.586045,5.2650075,5.4990172,5.4108105,-1.7787613,0.7831988,-0.6340801,-3.7735343,-0.81676733,-0.07160963,-0.9149252,0.0528869,-0.88194567,0.077843025,-0.41288155,2.7741222,3.3831167,3.551967,NaN,NaN,NaN,NaN,NaN,-0.47906372,NaN,NaN,NaN,NaN,NaN,-1.8947028,0.35212284,4.664717,5.532514,NaN,2.271187,NaN,3.9430027,NaN,-1.2579337,3.1764457,0.0
1.0,-0.7893226,4.728902,6.648406,6.137315,6.2635145,6.161316,-1.7985082,1.1831528,-0.6254798,0.46679947,-0.61797225,0.055291716,-0.7064532,0.27628195,-0.6830589,0.084857345,-0.694691,3.586898,4.187044,2.7242565,NaN,NaN,NaN,NaN,NaN,-0.5051274,NaN,NaN,NaN,NaN,NaN,-1.8568702,0.38874367,6.6488695,6.983093,NaN,2.2907944,NaN,7.348682,NaN,0.15431051,2.931526,0.0
1.0,-0.49615064,2.095937,2.317448,2.8225489,2.795309,2.7565842,-1.7416404,0.8498578,-0.45141304,-1.0340608,-0.69770044,0.084312275,-0.5155651,0.18610069,-0.5615067,-0.05133747,-0.42462343,2.7980275,3.416713,2.0620868,NaN,NaN,NaN,NaN,NaN,-0.4529991,NaN,NaN,NaN,NaN,NaN,-1.8505913,0.24487624,1.6445906,2.1471417,NaN,1.0790583,NaN,3.3690825,NaN,0.26383132,3.2317505,0.0
1.0,-0.7265001,2.6904774,3.1681716,4.0243936,3.9886699,3.9281049,-1.7473369,-0.05374233,-0.53018934,-1.6432811,-0.4415839,0.03670837,-0.43413433,0.14905529,-0.37056366,0.08329861,-0.37765524,2.3438287,2.8675807,2.779437,NaN,NaN,NaN,NaN,NaN,-0.34874356,NaN,NaN,NaN,NaN,NaN,-1.8131341,0.6163159,4.120392,4.8468485,NaN,1.3006216,NaN,4.2211523,NaN,-0.028211808,2.8999233,0.0
1.0,-0.57991374,3.2425506,4.2766905,5.051777,5.1447387,5.136235,-1.7251214,0.0943889,-0.300401,-0.009279892,-0.3939426,-0.077082805,-0.5918479,-0.11587552,-0.69825745,0.115057915,-0.5772704,4.304054,4.8464785,3.331244,NaN,NaN,NaN,NaN,NaN,-0.531191,NaN,NaN,NaN,NaN,NaN,-1.7922052,0.23702885,6.5259576,6.921992,NaN,2.3476558,NaN,5.501458,NaN,-0.27092212,3.0737376,0.0
1.0,-0.8312046,2.2233386,3.4517465,3.4622405,3.4106357,3.3606496,-1.7374634,0.18326755,-0.9367907,-0.05366017,-1.0966684,-0.10610337,-1.0046586,-0.019707138,-0.6619841,0.053098045,-0.9765004,1.6505784,2.0621662,1.5102798,NaN,NaN,NaN,NaN,NaN,-1.1306646,NaN,NaN,NaN,NaN,NaN,-1.8435615,0.36520177,2.153798,2.5714042,NaN,1.0947442,NaN,2.1079247,NaN,-1.3367065,2.678705,0.0
1.0,-1.061554,2.4781418,2.4979045,2.2216265,2.179982,2.1342142,-1.7245522,0.8572643,-0.40118414,1.0840888,-0.20722097,0.03390814,-0.1825176,0.13446164,-0.050814006,-0.011394782,-0.6477228,2.3438287,2.7031677,1.8413639,NaN,NaN,NaN,NaN,NaN,-1.23492,NaN,NaN,NaN,NaN,NaN,-1.8443128,0.58492666,2.715682,3.1532435,NaN,2.2280507,NaN,1.2524986,NaN,-1.1406155,2.0308518,0.0
1.0,-0.34956425,1.6287982,2.2916684,2.376703,2.329152,2.3355691,-1.6835389,-0.35000458,-0.14971426,0.5716983,-0.20620579,-0.015350455,-0.48898968,0.16140376,-0.56600463,0.02815822,-0.31894493,2.5350702,3.1803513,1.7861832,NaN,NaN,NaN,NaN,NaN,-0.244487,NaN,NaN,NaN,NaN,NaN,-1.7759987,0.626779,3.6638613,4.466,NaN,0.82808375,NaN,1.3929418,NaN,-1.305912,2.971029,0.0
1.0,-0.89402705,2.0110028,2.678361,2.5511644,2.5156152,2.4637043,-1.7099315,0.2203003,-0.50644815,1.4633384,-0.56445754,0.06547437,-0.3333427,0.14007458,-0.50731444,0.018026417,-0.8355956,2.367734,2.8304167,1.5102798,NaN,NaN,NaN,NaN,NaN,-0.9482161,NaN,NaN,NaN,NaN,NaN,-1.752655,0.064387925,2.8912709,3.470694,NaN,0.7829868,NaN,2.935392,NaN,0.1955421,2.9157245,0.0
1.0,-0.55897313,1.1191924,1.6987395,1.6982422,1.6951792,1.6582841,-1.6229689,0.5535954,-0.46966156,1.8910029,-0.5140609,0.0037420215,-0.42137206,0.074590266,-0.26660421,0.10044474,-0.50681794,1.7940096,2.3404489,2.3379903,NaN,NaN,NaN,NaN,NaN,-1.0785363,NaN,NaN,NaN,NaN,NaN,-1.7527087,0.132398,2.1186802,2.6322758,NaN,0.42221105,NaN,2.0164385,NaN,0.40220216,3.0737376,0.0
1.0,-0.810264,2.0110028,2.8072584,3.0357795,2.925833,2.9396343,-1.6205008,0.44990364,-0.22129934,2.3590133,0.066480085,-0.067282,-0.016501307,-0.08144949,0.04414983,0.010427564,-0.61249644,2.606786,3.083428,2.558713,NaN,NaN,NaN,NaN,NaN,-1.2088565,NaN,NaN,NaN,NaN,NaN,-1.6988841,0.132398,7.89555,7.7588015,NaN,0.998668,NaN,3.353756,NaN,0.50599056,3.460869,0.0
1.0,-0.8521451,2.095937,2.3947861,2.7062414,2.6647854,2.665059,-1.6766087,0.7906052,-0.15043685,-1.4536562,-0.61072105,-0.06664558,-0.9735873,-0.16003066,-1.0629137,0.09752211,-0.9177901,2.9653637,3.375684,2.6690757,NaN,NaN,NaN,NaN,NaN,-0.6093839,NaN,NaN,NaN,NaN,NaN,-1.7134268,0.33381245,3.0844183,3.7564454,NaN,1.126116,NaN,3.0495975,NaN,-0.38993186,2.3310766,0.0
1.0,-0.9149684,2.860346,3.4775257,3.4040866,3.4106357,3.3606496,-1.570089,0.93873644,-1.0090625,2.29446,-0.5378814,0.06623806,-0.40063366,0.33390814,-0.1578566,-0.0043804566,-1.0117265,2.2960181,2.7516294,3.3864248,NaN,NaN,NaN,NaN,NaN,-2.095033,NaN,NaN,NaN,NaN,NaN,-1.7229253,0.2684182,4.120392,4.315774,NaN,1.9064897,NaN,2.0051994,NaN,-1.2440702,2.9157245,0.0
1.0,-1.2081404,4.00696,5.8234615,5.6333146,5.461725,5.374201,-1.6741402,3.3310547,0.10757358,-4.907249,0.021957077,-0.16669017,0.13019037,-0.14955316,-0.2300043,-0.035360396,-0.7651434,5.3080716,5.6947055,3.0553405,NaN,NaN,NaN,NaN,NaN,-1.1827918,NaN,NaN,NaN,NaN,NaN,-1.7419757,0.17948191,6.0518684,6.406766,NaN,3.1966553,NaN,3.3600695,NaN,-1.2656136,5.483435,0.0
1.0,-1.2081404,5.8755155,6.7257447,7.358544,7.7365694,8.028427,-1.6973997,0.4573102,-0.38228494,0.7653577,-0.5924113,-0.13130544,-0.787884,-0.21428907,-1.1177952,2.0966048,-1.3874725,8.34403,8.539967,4.158956,NaN,NaN,NaN,NaN,NaN,-1.2870483,NaN,NaN,NaN,NaN,NaN,-1.7565188,0.76541495,4.4715695,5.3510485,NaN,8.9298525,NaN,8.942927,NaN,-0.4512994,8.47778,0.0
1.0,-1.3128449,3.2425506,4.5602655,3.8111632,3.8208537,3.8914948,-2.0130663,1.4053495,-0.9254439,-7.606376,-1.2609833,-0.041952644,-1.2027613,-0.11475293,-1.2352122,0.16220976,-0.92953223,4.7343473,5.153898,1.5102798,NaN,NaN,NaN,NaN,NaN,-1.8604573,NaN,NaN,NaN,NaN,NaN,-2.2083673,1.7149404,4.3486576,4.4611764,NaN,2.494711,NaN,2.5088942,NaN,-1.5083785,5.254316,0.0
1.0,-1.3966087,3.3274848,4.0188956,3.8887017,3.9140851,3.8365798,-2.0128765,0.96836275,-0.9949334,1.4996495,-0.7995093,-0.001349305,-0.7316511,0.23399779,-0.55668247,0.0026338687,-1.2583098,5.6666493,5.782709,1.5654604,NaN,NaN,NaN,NaN,NaN,-1.7301371,NaN,NaN,NaN,NaN,NaN,-2.1440783,1.5292205,8.018462,7.729859,NaN,3.6907613,NaN,2.470233,NaN,-1.2865813,4.9540915,0.0
1.0,-1.1662585,1.4589295,2.033873,2.0083957,1.9935193,2.006079,1.963856,0.31658554,-1.6034622,1.2495061,-1.997174,-0.065118186,-2.298599,-0.15404353,-1.9703648,-0.09965838,-1.4109567,2.9653637,3.31533,1.6758218,NaN,NaN,NaN,NaN,NaN,-0.81789595,NaN,NaN,NaN,NaN,NaN,-2.2479713,0.15070839,3.5233903,4.142118,NaN,0.75357574,NaN,1.3735303,NaN,-1.662862,3.2001479,0.0
1.0,-2.087658,2.7329445,3.297069,3.4428558,3.4292822,3.4704795,1.9447736,1.9089955,-2.1480305,-0.41273695,-1.6668762,-0.035588484,-1.3729107,-0.22514077,-1.163391,-0.00710825,-1.4226986,4.829968,4.6246853,0.68256795,NaN,NaN,NaN,NaN,NaN,-1.7040725,NaN,NaN,NaN,NaN,NaN,-2.3197737,1.4925996,5.806044,5.903256,NaN,2.3221662,NaN,2.5042355,NaN,-1.3455702,3.8321996,0.0
1.0,-1.5431951,1.2465938,1.415165,1.3880887,1.3409001,1.3104887,1.9103115,1.634953,-1.3152059,1.2293333,-1.5339956,-0.05340813,-1.4864646,-0.03168141,-1.4696833,-0.047635462,-1.1408893,2.5828807,2.819416,0.5170258,NaN,NaN,NaN,NaN,NaN,-1.8343927,NaN,NaN,NaN,NaN,NaN,-2.3836868,0.91189814,2.6630056,2.9952075,NaN,0.71240026,NaN,1.3058667,NaN,-1.0039998,3.2870553,0.0
1.0,-1.270963,1.5013968,2.1627707,2.1440878,2.1426895,2.115909,1.8546782,1.1683396,-1.400848,-1.062303,-1.9402149,-0.014077624,-1.9437977,-0.007358667,-2.4531271,-0.10550364,-1.6223139,2.0569665,2.3469896,1.1791942,NaN,NaN,NaN,NaN,NaN,-0.68757576,NaN,NaN,NaN,NaN,NaN,-2.3145683,0.13501377,2.7508,3.4366977,NaN,0.84376967,NaN,2.1058109,NaN,-1.6437997,3.1053402,0.0
1.0,-1.5850762,1.2041267,1.1831492,1.1748582,1.1730837,1.1457437,1.83683,3.138484,-2.2625813,-0.2836307,-2.3095248,-0.0028767034,-1.9879576,0.16439731,-1.7697366,-2.8876704E-4,-1.6223139,1.8896303,2.0505712,-0.034781817,NaN,NaN,NaN,NaN,NaN,-0.531191,NaN,NaN,NaN,NaN,NaN,-2.3170366,-0.17103162,2.0835624,2.6743114,NaN,0.73396844,NaN,1.5225184,NaN,-0.78180283,2.3705797,0.0
1.0,-1.1243773,1.543864,1.9565346,2.4930108,2.4223835,2.372179,1.879172,0.15364125,-1.5814555,-0.816194,-1.2382143,-0.038261432,-1.1099098,-0.14057247,-1.2241489,-0.06030022,-0.8943059,1.6744835,1.9726759,0.9584714,NaN,NaN,NaN,NaN,NaN,-2.1210976,NaN,NaN,NaN,NaN,NaN,-2.4057963,2.1517744,2.43474,2.7094562,NaN,0.9280815,NaN,2.9787323,NaN,-0.27452478,2.6154997,0.0
1.0,-1.8991897,2.4781418,2.6525815,3.0357795,3.0750031,3.0860744,1.7666713,3.0792313,-1.2151095,-0.8000557,-1.1926397,-0.068554826,-1.3905312,0.03006094,-1.9134156,-0.069847494,-1.645798,3.4673724,3.6090727,-0.4210467,NaN,NaN,NaN,NaN,NaN,-1.1827918,NaN,NaN,NaN,NaN,NaN,-2.4063869,0.39135948,2.1011214,2.5877132,NaN,2.316284,NaN,2.5166852,NaN,-1.5257066,4.0929213,0.0
1.0,-1.1034359,2.0534701,2.2143297,2.4542415,2.4223835,2.372179,1.7813867,0.96095604,-2.1477053,-3.0150352,-1.8888029,-0.019678084,-1.7542877,0.18572651,-1.5242386,-0.047440622,-1.2817941,3.2522256,3.8552458,0.68256795,NaN,NaN,NaN,NaN,NaN,-0.84395957,NaN,NaN,NaN,NaN,NaN,-2.4187293,0.1951765,5.121248,5.5228667,NaN,1.4182659,NaN,1.9088414,NaN,-1.339634,5.262217,0.0
1.0,-1.0824953,2.2658057,2.3432271,3.0357795,3.0377107,3.0311592,1.8015134,1.2720314,-1.4665793,1.6206867,-1.3244687,-0.07771922,-1.1782523,0.013222116,-0.9309874,-0.043543775,-0.8708219,3.4912777,3.86803,1.5102798,NaN,NaN,NaN,NaN,NaN,-1.4694967,NaN,NaN,NaN,NaN,NaN,-2.459514,0.76279914,3.6111846,3.882323,NaN,1.4849311,NaN,2.469928,NaN,-1.05599,2.813016,0.0
1.0,-1.6269581,1.798667,2.2658887,2.2410107,2.1986284,2.225739,1.6860695,0.9831759,-0.80091953,0.9590171,-0.75948185,0.027034845,-1.2155235,-0.29923156,-1.279756,-0.08290193,-1.5166353,1.7461991,1.9075649,0.9584714,NaN,NaN,NaN,NaN,NaN,-1.4694967,NaN,NaN,NaN,NaN,NaN,-2.46649,0.7941884,2.6630056,3.0850215,NaN,1.2025847,NaN,2.003616,NaN,-1.0549132,2.7893143,0.0
1.0,-0.9568495,1.1191924,1.6214011,1.6982422,1.6578866,1.6948938,1.7614498,0.42027745,-1.2384894,1.7982078,-0.98865986,-0.012932076,-1.0243094,-0.23561826,-0.840159,-0.037698504,-1.1291472,1.5310526,1.8365077,1.5102798,NaN,NaN,NaN,NaN,NaN,-0.81789595,NaN,NaN,NaN,NaN,NaN,-2.4504983,0.8595827,1.3812075,1.7628474,NaN,0.47515097,NaN,1.51329,NaN,-0.8075649,1.714826,0.0
1.0,-1.5431951,1.8836014,2.2916684,2.5511644,2.5156152,2.5918393,1.7206267,2.4570806,-0.6516422,1.6126175,-0.5779086,0.0062876865,-0.44827417,0.18235874,-0.054586302,0.15480576,-1.1291472,2.7263117,2.936854,1.3447376,NaN,NaN,NaN,NaN,NaN,-1.4434321,NaN,NaN,NaN,NaN,NaN,-2.457528,0.339044,3.7867734,4.144185,NaN,1.2300352,NaN,3.2566912,NaN,0.8382825,3.0026317,0.0
1.0,-1.3547268,2.3932073,3.4001873,3.8887017,3.858146,3.7999697,1.7113229,0.7980119,-0.44866657,-0.35625297,-0.81814516,-0.026296811,-0.8431382,0.20406212,-1.0704948,-0.06575581,-1.2230837,3.3956566,3.739295,2.2276287,NaN,NaN,NaN,NaN,NaN,-1.9907774,NaN,NaN,NaN,NaN,NaN,-2.442771,0.8072673,9.528525,7.941646,NaN,1.5555174,NaN,4.697254,NaN,-0.114319794,3.6820872,0.0
1.0,-1.0406134,2.0534701,2.6010222,3.4622405,3.4106357,3.4155645,1.7648677,0.8276382,-1.2536304,-0.75164086,-1.5036128,-0.011786527,-1.6621611,-0.13944988,-1.5201033,-0.027371857,-1.3992146,2.8697429,3.268355,2.2828095,NaN,NaN,NaN,NaN,NaN,-1.6519452,NaN,NaN,NaN,NaN,NaN,-2.4356334,1.0034503,5.2266006,5.432593,NaN,1.0790583,NaN,4.238893,NaN,-0.53591096,3.389763,0.0
1.0,-1.6688402,2.2233386,3.0908332,3.2296252,3.280112,3.3057344,1.7115128,2.4793005,-1.5542812,1.0276048,-0.9855419,-0.07428257,-0.87903154,-0.05750094,-0.4993705,-0.09946354,-1.6340559,2.630691,2.7650084,0.020398881,NaN,NaN,NaN,NaN,NaN,-0.9221515,NaN,NaN,NaN,NaN,NaN,-2.425813,0.42798027,3.3478014,3.9670837,NaN,1.2378781,NaN,3.020138,NaN,-0.60026336,2.9078238,0.0
1.0,-1.7735447,3.8795583,4.8438396,4.916085,5.032861,5.2460656,1.6649936,1.3757235,-0.454846,-1.3689302,-0.51442325,-0.087265454,-0.45690304,-0.32130915,-0.6557814,-0.14077012,-1.2583098,5.331977,5.4993725,0.84811,NaN,NaN,NaN,NaN,NaN,-1.808329,NaN,NaN,NaN,NaN,NaN,-2.4903703,1.4899839,8.878847,7.8157682,NaN,3.8613455,NaN,4.821297,NaN,-0.68915075,6.15499,0.0
